,name,place_id,formatted_address,types,user_ratings_total,rating,lat,long,latlong
601,Polrestabes Medan,ChIJ2w6ZA78xMTAR-a-L4l6qGaE,"Jl. HM. Said No.1, Sidorame Bar. I, Kec. Medan Perjuangan, Kota Medan, Sumatera Utara 20235, Indonesia","police,point_of_interest,establishment",213,3.6,3.600195,98.68363620000001,"3.600195,98.6836362"
602,Polsek Medan Helvetia,ChIJjxlRDBIuMTAR2M_kg1R7LYw,"Jl. Matahari Raya No.99C, Helvetia Tengah, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20124, Indonesia","police,point_of_interest,establishment",55,3.8,3.6103012,98.6423525,"3.6103012,98.6423525"
603,Polsek Medan Labuhan,ChIJRTHZTmrNNjARwxiLV7BTAnc,"Jl. Titi Pahlawan No.2, Pekan Labuhan, Kec. Medan Labuhan, Kota Medan, Sumatera Utara 20253, Indonesia","police,point_of_interest,establishment",45,3.5,3.7230855,98.67824399999999,"3.7230855,98.678244"
604,Kepolisian Negara Republik Indonesia Sektor Medan Area,ChIJy5ekg6oxMTARYo0CD_8cx9Q,"HPJ3+QJV, Jl. Arief Rahman Hakim, Tegal Sari Mandala I, Kec. Medan Denai, Kota Medan, Sumatera Utara 20224, Indonesia","police,point_of_interest,establishment",0,0.0,3.5819941,98.70407569999999,"3.5819941,98.7040757"
605,Police,ChIJRwiAMyAyMTAR-kmo9J-NY2U,"Jl. Bilal Ujung No.222, Pulo Brayan Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20236, Indonesia","police,point_of_interest,establishment",0,0.0,3.6224847,98.6870649,"3.6224847,98.6870649"
606,Polsek Medan Belawan,ChIJ29HGLAvONjARA-oVwEmRRgc,"JL.Sumatra , Belawan I, Medan Kota, 20411 Medan , Sumatera Utara, Belawan I, Medan Kota Belawan, Medan City, North Sumatra 20411, Indonesia","police,point_of_interest,establishment",6,4.3,3.784021,98.6826821,"3.784021,98.6826821"
607,Polisi Unit Lantas Polsek Medan Barat,ChIJNwTq4e4xMTARDmWBkR-Fns0,"JM4F+RG5, Jl. Kol. Yos Sudarso, Glugur Kota, Kec. Medan Bar., Kota Medan, Sumatera Utara 20235, Indonesia","point_of_interest,establishment",0,0.0,3.6069934,98.6738323,"3.6069934,98.6738323"
608,Polisi,ChIJi9MU9zEwMTARjBdRLDRXaXA,"HMGC+4P4, Jl. Masdulhak, Anggrung, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20151, Indonesia","point_of_interest,establishment",2,5.0,3.5752529,98.67183490000001,"3.5752529,98.6718349"
609,Police Station Kampung Baru Sub Sector,ChIJhSx5jG4wMTARl41wykxFc-I,"Jl. Brigjend Katamso No.685, Kp. Baru, Kec. Medan Maimun, Kota Medan, Sumatera Utara 20217, Indonesia","police,point_of_interest,establishment",2,5.0,3.5531099,98.6887788,"3.5531099,98.6887788"
610,Polsub Sektor Simpang Selayang,ChIJE4bm53QlMTARjjaEp0n55Ws,"Jl. Setia Budi No.35, Simpang Selayang, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135, Indonesia","police,point_of_interest,establishment",0,0.0,3.5226235,98.6199027,"3.5226235,98.6199027"
611,Polsek MedanTuntungan,ChIJlWuYG5IlMTARG5sJo7hPFn4,"GJ79+RV5, Lau Cih, Medan Tuntungan, Medan City, North Sumatra 20135, Indonesia","point_of_interest,establishment",6,5.0,3.5145064,98.6197254,"3.5145064,98.6197254"
612,Military Police,ChIJHQnJlbYxMTARTerlTM_0JNg,"Jl. Sutomo No.31, Pusat Ps., Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","police,point_of_interest,establishment",0,0.0,3.5863356,98.686206,"3.5863356,98.686206"
613,Military Police,ChIJ2fw-JDUwMTARAtS7T2YJu7E,"JL.Letjend Suprapto 3, Hamdam, Medan Kota, 20151 Medan , Sumatera Utara, Hamdan, Medan Maimun, Medan City, North Sumatra 20151, Indonesia","police,point_of_interest,establishment",0,0.0,3.579561,98.67973099999999,"3.579561,98.679731"
614,Komplek SPN Polri,ChIJh_C9QvUxMTARHNtHSq5H0ug,"Jl. Gunung Krakatau No.92, Glugur Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20236, Indonesia","police,point_of_interest,establishment",0,0.0,3.6197799,98.6807498,"3.6197799,98.6807498"
615,North Sumatra Police,ChIJ76qqqro5MTARaduuVs3VJik,"Jl. Sisingamangaraja Km. 10,5 No. 60, Timbang Deli, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20148, Indonesia","police,point_of_interest,establishment",194,4.2,3.5320964,98.7376606,"3.5320964,98.7376606"
616,Polsek Medan Barat,ChIJSwYDMx0yMTARVMfNfG83QXM,"JMCC+XCH, Jl. Budi Pembangunan II, Pulo Brayan Kota, Kec. Medan Bar., Kota Medan, Sumatera Utara 20239, Indonesia","police,point_of_interest,establishment",19,2.4,3.6223898,98.67119199999999,"3.6223898,98.671192"
617,Pos Polisi Lalu Lintas,ChIJi1AaJII6MTARIVoSVdKnKsw,"Jl. Jenderal Besar A.H. Nasution No.17, Harjosari II, Kec. Medan Amplas, Kota Medan, Sumatera Utara 20228, Indonesia","police,point_of_interest,establishment",0,0.0,3.5385929,98.69805219999999,"3.5385929,98.6980522"
618,Unit Laka Lantas Polsek Deli Tua,ChIJ_xD95XQlMTARCpZRPRvVBBI,"GJC9+XQW, Jl. Setia Budi, Simpang Selayang, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135, Indonesia","police,point_of_interest,establishment",0,0.0,3.5224865,98.6194318,"3.5224865,98.6194318"
619,Satpol PP Kota Medan,ChIJzVJyuOoxMTARe0ngUKWS6Qg,"Jl. Arif Lubis No.2, Gaharu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20233, Indonesia","police,point_of_interest,establishment",24,4.1,3.6016145,98.6812856,"3.6016145,98.6812856"
620,POS POLISI SIMALINGKAR,ChIJabS2KmslMTARhvMK5xH9ick,"GJCP+64R, Jl. Sawit Raya, Mangga, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20142, Indonesia","police,point_of_interest,establishment",2,2.0,3.5206606,98.635279,"3.5206606,98.635279"
621,Pos Polisi Sub Sektor Prumnas Mandala,ChIJQVie-xgxMTARZTDYxPctexY,"HPPF+QCC, Jl. Garuda Raya, Tegal Sari Mandala II, Kec. Medan Denai, Kota Medan, Sumatera Utara 20226, Indonesia","police,point_of_interest,establishment",1,5.0,3.5869422,98.7235213,"3.5869422,98.7235213"
622,Polsek Percut Sei Tuan,ChIJXeqNBw0xMTARwb8I-qRvDNI,"Jl. Letda Sujono No.50, Bandar Selamat, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20223, Indonesia","police,point_of_interest,establishment",30,2.9,3.597534499999999,98.71474180000001,"3.5975345,98.7147418"
623,BKPM,ChIJYXVpoowxMTARNFBxnw_rRhE,"Jl. Pendidikan No.51, Glugur Darat I, Kec. Medan Tim., Kota Medan, Sumatera Utara 20236, Indonesia","police,point_of_interest,establishment",0,0.0,3.614987,98.6833863,"3.614987,98.6833863"
624,Sat Sabhara Polresta Medan,ChIJX6guncIxMTAR3UnhgA5pMMs,"Jl. Putri Hijau No.21, Kesawan, Kec. Medan Bar., Kota Medan, Sumatera Utara 20234, Indonesia","police,point_of_interest,establishment",14,4.5,3.6003533,98.6726838,"3.6003533,98.6726838"
625,Asrama Polisi,ChIJJy-MqxQxMTARzMEVDfqmX-w,"HPXC+W9J, Bandar Selamat, Medan Tembung, Medan City, North Sumatra 20225, Indonesia","local_government_office,point_of_interest,establishment",16,4.9,3.5998375,98.72088319999999,"3.5998375,98.7208832"
626,Dilantas,ChIJn5NmyOoxMTARAKHEdBWvfBw,"Satlantas, JL.Arif Lubis , Gaharu, Medan Kota, 20235 Medan , Sumatera Utara, Gaharu, Medan Timur, Medan City, North Sumatra 20235, Indonesia","police,point_of_interest,establishment",1,1.0,3.6016318,98.6813347,"3.6016318,98.6813347"
627,Satlantas Medan,ChIJ2VVIyuoxMTARAQOwxpiWUbg,"JM2J+QJR, Jl. Adinegoro, Gaharu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20233, Indonesia","local_government_office,police,point_of_interest,establishment",190,2.6,3.6020841,98.6817734,"3.6020841,98.6817734"
628,Mabes 3N Selayang,ChIJxVCVeYIlMTARcC-gp-O438E,"GJM8+H8V Komplek Kejaksaan / Kedokteran, Simpang Selayang, Kec. Medan Tuntungan, Kota Medan, Sumatera Utara 20135, Indonesia","police,point_of_interest,establishment",0,0.0,3.533931,98.61580769999999,"3.533931,98.6158077"
629,Polsekta Percut Sungai Tuan,ChIJD0pHUxIxMTAR56Nv7lb_CP8,"Jalan Medan - Pasar Kuis Pasar X, Tembung, Kec. Medan Tembung, Kota Medan, Sumatera Utara 20225, Indonesia","police,point_of_interest,establishment",5,2.4,3.6071591,98.7575966,"3.6071591,98.7575966"
630,pos polisi sambu,ChIJd7Byn8UxMTARtxVAh-KYVeg,"HMQM+FG6, Jl. Sambu, Gg. Buntu, Kec. Medan Tim., Kota Medan, Sumatera Utara 20212, Indonesia","local_government_office,point_of_interest,establishment",0,0.0,3.588676,98.6837785,"3.588676,98.6837785"
631,Pos Polisi Pasar Baru,ChIJdbEE4LQxMTART5VY_3vVzpY,"Jl. Pandu Baru No.34, Ps. Baru, Kec. Medan Kota, Kota Medan, Sumatera Utara 20212, Indonesia","police,point_of_interest,establishment",1,3.0,3.5816033,98.6847846,"3.5816033,98.6847846"
632,Bkpm,ChIJyVUkPAUyMTAR7ndXbb440Qw,"JMH9+JW7, Pulo Brayan Kota, Medan Barat, Medan City, North Sumatra 20239, Indonesia","police,point_of_interest,establishment",1,1.0,3.6290177,98.6698072,"3.6290177,98.6698072"
633,Polres Pelabuhan Belawan,ChIJl8ZS29TNNjAR6SsWzAYaRiM,"QPH3+36G, Jl. Raya Pelabuhan Belawan, Bagan Deli, Medan Kota Belawan, Kota Medan, Sumatera Utara 20411, Indonesia","police,point_of_interest,establishment",38,4.3,3.7776931,98.7030863,"3.7776931,98.7030863"
634,Satlantas Polsek Percut Sei Tuan,ChIJZaTW3goxMTARuFmvWt3Ttco,"HPX4+JPG, Jl. Williem Iskandar, Bantan Tim., Kec. Percut Sei Tuan, Kota Medan, Sumatera Utara 20222, Indonesia","police,point_of_interest,establishment",13,1.8,3.5990363,98.7068268,"3.5990363,98.7068268"
635,Patumbak Police Station,ChIJJa_cpHE6MTARtf-0ayYNCsQ,"FPP7+486, Timbang Deli, Medan Amplas, Medan City, North Sumatra 20149, Indonesia","police,point_of_interest,establishment",11,4.2,3.4852832,98.71327149999999,"3.4852832,98.7132715"
636,Balai Kemitraan Polisi Dan Masyarakat BKPM,ChIJeyn7kQEwMTARmkKrbbvbI-A,"GMV6+XQ3, Jl. Sari Rejo Gg Sariman, Beringin, Kec. Medan Selayang, Kota Medan, Sumatera Utara 20157, Indonesia","point_of_interest,establishment",0,0.0,3.5448868,98.6619115,"3.5448868,98.6619115"
637,Perwira Auri,ChIJXxu1fgcwMTAR_ZQxdSiwX6g,"Rumah Sakit Mitra Sejati, Jl.Karya Jasa No.10, Pangkalan Masyhur, Kec. Medan Johor, Kota Medan, Sumatera Utara 20219, Indonesia","police,point_of_interest,establishment",0,0.0,3.5407343,98.66804300000001,"3.5407343,98.668043"
638,Kepolisian Daerah Sumatera Utara Direktorat Samapta Unit Satwa,ChIJZ9D2KW0xMTARB6w_wEGmvhU,"JP29+44M, Jl. Kolam, Kenangan Baru, Kec. Percut Sei Tuan, Kabupaten Deli Serdang, Sumatera Utara 20223, Indonesia","police,point_of_interest,establishment",24,4.6,3.6003562,98.71780299999999,"3.6003562,98.717803"
639,POS POLISI - POLSEK DELITUA,ChIJ6XXuAVYlMTARpmw0EwOdao0,"GMR4+729, Jl. Jamin Ginting, Kwala Bekala, Kec. Medan Johor, Kota Medan, Sumatera Utara 20143, Indonesia","health,point_of_interest,establishment",5,2.6,3.540662,98.65510259999999,"3.540662,98.6551026"
640,North Sumatra Police Mobile Brigade Unit,ChIJiSCXVtYvMTARQNjxsyMzjkA,"Jalan K.H. Wahid Hasyim No. 3i, Merdeka, Medan Baru, Merdeka, Kec. Medan Baru, Kota Medan, Sumatera Utara 20222, Indonesia","police,point_of_interest,establishment",64,4.5,3.5735007,98.65852339999999,"3.5735007,98.6585234"
641,Polisi Militer Daerah Militer (Pomdam) I/Bukit Barisan,ChIJy0Slir4xMTARyfGBzEh6IlM,"Jl. Sena No.17, Perintis, Kec. Medan Tim., Kota Medan, Sumatera Utara 20232, Indonesia","point_of_interest,establishment",25,4.6,3.5972657,98.68308049999999,"3.5972657,98.6830805"
642,Pos Polisi Sukaramai,ChIJMSTKYFUwMTARwrLCExR_dXQ,"Jl. Arief Rahman Hakim, Tegal Sari III, Medan, Kota Medan, Sumatera Utara 20123, Indonesia","police,point_of_interest,establishment",2,2.5,3.5820002,98.70418529999999,"3.5820002,98.7041853"
643,Militer,ChIJb9WaOS0wMTARW_WA9L42Cb0,"Jl. Teuku Cik Ditiro, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20151, Indonesia","police,point_of_interest,establishment",2,3.0,3.5797551,98.6693846,"3.5797551,98.6693846"
644,KANTOR SATPOL PP PROVSU,ChIJEYwqqiIvMTARVCwbnDlLYy8,"Jl. Kapten Muslim No.80, Dwi Kora, Kec. Medan Helvetia, Kota Medan, Sumatera Utara 20123, Indonesia","local_government_office,point_of_interest,establishment",6,4.3,3.596416,98.6449394,"3.596416,98.6449394"
645,Pos Lalu Lintas,ChIJBSVEVv8vMTARwSMmXVXVIr8,"GMR4+72C, Jl. Jenderal Besar A.H. Nasution, Kwala Bekala, Kec. Medan Johor, Sulawesi Utara, Sumatera Utara 20143, Indonesia","police,point_of_interest,establishment",0,0.0,3.540691,98.655017,"3.540691,98.655017"
646,Asrama Polisi Pasar Merah,ChIJtc8CcVgwMTARWIPDWp9ma5k,"Jl. Menteng Raya, Binjai, Kec. Medan Denai, Kota Medan, Sumatera Utara 20228, Indonesia","point_of_interest,establishment",158,4.4,3.5685396,98.7157239,"3.5685396,98.7157239"
687,Polresta Padang,ChIJZWw6aka51C8RWy6BwSbdL_g,"Jl. Moh. Yamin, Belakang Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat 25132, Indonesia","police,point_of_interest,establishment",88,4.1,-0.9511203,100.3627407,"-0.9511203,100.3627407"
688,Police South Padang,ChIJX7ROt1m51C8RaDLoJzWP3Nc,"Jl. Niaga No.291, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat 25237, Indonesia","police,point_of_interest,establishment",7,3.0,-0.9611856000000001,100.3631101,"-0.9611856,100.3631101"
689,Polsek Padang Utara,ChIJkxt3haq41C8RPzGWCVC2Vps,"Jl. Prof. Dr. Hamka No.117, Air Tawar Bar., Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","police,point_of_interest,establishment",12,4.3,-0.8914645999999999,100.3520562,"-0.8914646,100.3520562"
690,Police Station Padang Barat,ChIJscMh69S41C8ROElfwofshdY,"Jl. Ir. H. Juanda, Flamboyan Baru, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",14,3.9,-0.9250779,100.3515749,"-0.9250779,100.3515749"
691,Polresta Padang Unit Laka Lantas,ChIJh3TpISS51C8R5iP72H-G2wQ,"3988+C9W, Jalan Kis Mangun Sarkoro, Jati Baru, Padang Timur, Jati Baru, Padang, Kota Padang, Sumatera Barat 25129, Indonesia","police,point_of_interest,establishment",9,4.1,-0.9338807,100.365979,"-0.9338807,100.365979"
692,POLSEK KAWASAN TLK BAYUR,ChIJd_bkjLq71C8R-50XKnlcAtQ,"295J+3VW, Teluk Bayur, Padang Selatan, Padang City, West Sumatra 25213, Indonesia","police,point_of_interest,establishment",1,5.0,-0.9922922999999999,100.3822161,"-0.9922923,100.3822161"
693,Pauh police station,ChIJTUA_48y51C8R3JUuJ9n6kiE,"Jl. M. Hatta Pauh, Binuang Kp. Dalam, Kec. Pauh, Kota Padang, Sumatera Barat 25161, Indonesia","police,point_of_interest,establishment",36,3.7,-0.9300249,100.4256905,"-0.9300249,100.4256905"
694,Kantor Polsek Kuranji,ChIJ-6dqfFa41C8RNF34KN9wawQ,"Jl. By Pass No.KM.9, Ps. Ambacang, Kec. Kuranji, Kota Padang, Sumatera Barat 25175, Indonesia","police,point_of_interest,establishment",28,3.1,-0.9233439,100.3972592,"-0.9233439,100.3972592"
695,POLSEK KOTO TANGAH,ChIJ2bplOj7B1C8R1FNS6R4euM8,"Jembatan Timbang Oto Lubuk Buaya, Jalan Adi Negoro, Lubuk Buaya, Padang, Kota Padang, Sumatera Barat 25172, Indonesia","police,point_of_interest,establishment",32,2.9,-0.8189215,100.3236354,"-0.8189215,100.3236354"
696,Kantor Polisi Militer Padang,ChIJQWReCE-51C8R2-a7qJ-Bl8I,"29W5+8JC, Jl. Padang Pasir Raya, Kp. Pd., Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9541778999999999,100.3590094,"-0.9541779,100.3590094"
697,Pos Polisi,ChIJx5Pch0e51C8RHPBA06Hq_d8,"3927+VCW, Jalan Jend Sudirman, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9477625,100.3635801,"-0.9477625,100.3635801"
698,Polda Sumatera Barat,ChIJL53whi-51C8RPwLOsvSUomA,"Jl. Jend. Sudirman No.55, Padang Pasir, Kec. Padang Bar., Kota Padang, Sumatera Barat 25113, Indonesia","police,point_of_interest,establishment",91,4.4,-0.9362405,100.3605218,"-0.9362405,100.3605218"
699,Asrama Polisi Alai Padang,ChIJiV_eyd641C8Run2JGl_SGMM,"Jl. KH. Ahmad Dahlan No.37, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","local_government_office,point_of_interest,establishment",29,4.3,-0.9240564000000001,100.3652365,"-0.9240564,100.3652365"
700,Polsek Lubuk Begalung,ChIJEWDEXcq71C8Rdi6P4EUb3H8,"JL By Pass, Jl. Pampangan No.Km. 2, Pampangan Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25155, Indonesia","police,point_of_interest,establishment",8,3.5,-0.9833143999999999,100.3913685,"-0.9833144,100.3913685"
701,Pos Polisi Padang Baru,ChIJZRx-LNi41C8ROKNnLZ43HOk,"39F6+FHR, Rimbo Kaluang, Padang Barat, Padang City, West Sumatra, Indonesia","police,point_of_interest,establishment",2,3.0,-0.9262572,100.3613872,"-0.9262572,100.3613872"
702,Polsek Padang Timur,ChIJ41EUX3G51C8RQl-6WQXNQZo,"29XQ+822, Jl. Aru, Kubu Marapalam, Kec. Padang Tim., Kota Padang, Sumatera Barat 25143, Indonesia","point_of_interest,establishment",87,4.4,-0.9517266999999999,100.3875119,"-0.9517267,100.3875119"
703,Polsek Bungus Teluk Kabung,ChIJWc9vRzml1C8R2sRj9zE6xnM,"WCW7+679, North Teluk Kabung, Bungus Teluk Kabung, Padang City, West Sumatra 25237, Indonesia","police,point_of_interest,establishment",1,5.0,-1.0544872,100.413203,"-1.0544872,100.413203"
704,Balai Pemuda Hppkp Komplek Polda Balai Baru Padang,ChIJ-dU413q41C8RNtGftqbg48U,"Gunung Sarik, Kuranji, Padang City, West Sumatra, Indonesia","police,point_of_interest,establishment",0,0.0,-0.8997105999999998,100.4034276,"-0.8997106,100.4034276"
705,Asrama Polisi Jati,ChIJf7eXGSS51C8RVGSkfys9rb4,"3988+M8P, Jati Baru, Padang Timur, Padang City, West Sumatra 25129, Indonesia","local_government_office,point_of_interest,establishment",12,4.4,-0.9332838999999999,100.365829,"-0.9332839,100.365829"
706,Direktorat Lalu Lintas Polda Sumbar,ChIJx_0xV1a51C8RaKsXvMcftG8,"Jl. Nipah No.48, Berok Nipah, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",2,3.0,-0.9634094000000001,100.3579172,"-0.9634094,100.3579172"
707,Markas Tim Klewang Polresta Padang,ChIJk5gEAm251C8RHEsCkyiK7r4,"Jl. Prof. M. Yamin SH No.mor 1, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat 25144, Indonesia","police,point_of_interest,establishment",1,5.0,-0.9509384999999999,100.3626384,"-0.9509385,100.3626384"
708,Pos Polisi Belimbing,ChIJzUxwF2i51C8R-0I1RwzTaFE,"3CX7+9RC, Kuranji, Padang City, West Sumatra 25173, Indonesia","police,point_of_interest,establishment",1,5.0,-0.9015624,100.4145197,"-0.9015624,100.4145197"
709,Satuan Polisi Pamong Praja,ChIJx5I8iDi51C8RXbcibq84fBc,"3937+CG7, Jl. Tan Malaka, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat, Indonesia","point_of_interest,local_government_office,establishment",11,4.2,-0.9464796999999998,100.3638085,"-0.9464797,100.3638085"
710,Pos BM,ChIJv3l5KEq51C8Rkh4k59uumlE,"3924+94P, Olo, Padang Barat, Padang City, West Sumatra, Indonesia","police,point_of_interest,establishment",15,1.0,-0.9489,100.3553201,"-0.9489,100.3553201"
711,Pos Polisi Simpang Kandang,ChIJXaXlAg-51C8RuyZBowy4V9k,"Jl. Jend. Sudirman No.2A, Sawahan, Kec. Padang Tim., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",1,2.0,-0.9478917,100.3631269,"-0.9478917,100.3631269"
712,Poslantas Ulak Karang,ChIJl1AIg7C51C8RV2MsC7qgtlM,"38QX+HX4, Jl. S. Parman, Ulak Karang Utara, Kec. Padang Utara, Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9111191000000001,100.3499576,"-0.9111191,100.3499576"
713,Pospol Kuranji,ChIJYVVVVSq61C8RVtqRbyRyO9Y,"Jl. Kampung Kalawi, Batung Taba Nan XX, Kec. Lubuk Begalung, Kota Padang, Sumatera Barat 25154, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9683874999999998,100.3975599,"-0.9683875,100.3975599"
714,Asrama Polisi,ChIJQRnlnae51C8REp-1TSLQGVU,"Asrama Polisi Lolong PA III No. 22, Flamboyan Baru, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","point_of_interest,establishment",2,4.0,-0.9252309999999999,100.3536765,"-0.925231,100.3536765"
715,Poslantas Simp. Alai,ChIJJZ5tfqO51C8Rv_JcY2UoldA,"Jl. Gajah Mada No.2a, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25171, Indonesia","police,point_of_interest,establishment",1,5.0,-0.9247828,100.3676879,"-0.9247828,100.3676879"
716,SEKOLAH POLISI NEGARA POLDA SUMBAR,ChIJdVstFGm31C8Rj96_iu_bNd8,"2FW6+2GM, Jl. Raya Indarung, Padang Besi, Kec. Lubuk Kilangan, Kota Padang, Sumatera Barat 25157, Indonesia","school,point_of_interest,establishment",7,4.7,-0.9549467999999999,100.4612964,"-0.9549468,100.4612964"
717,Ditpolairud Polda Sumbar,ChIJD1TKgTml1C8R1ApfpEgOU30,"Jl. Raya Padang - Painan, Bungus Bar., Kec. Bungus Tlk. Kabung, Kota Padang, Sumatera Barat 25227, Indonesia","police,point_of_interest,establishment",18,4.8,-1.0313802,100.3939119,"-1.0313802,100.3939119"
718,Pos Polisi Rasuna Said,ChIJs2-BdXy51C8RKDaEwq4ZjpY,"3986+8HV, Jl. Rasuna Said, Ujung Gurun, Kec. Padang Bar., Kota Padang, Sumatera Barat 25129, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9341449,100.3614368,"-0.9341449,100.3614368"
719,Pospol Padang Baru,ChIJRSzr1Ce51C8RPMYwcoE98BY,"Jl. Rasuna Said, Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat 25114, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9307230999999999,100.3612802,"-0.9307231,100.3612802"
720,Pos Polisi Alang Laweh,ChIJBx0WbMG51C8RbsUnAnMPfYw,"Jl. Thamrin No.25, Alang Laweh, Kec. Padang Sel., Kota Padang, Sumatera Barat 25211, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9546908,100.3640342,"-0.9546908,100.3640342"
721,Asrama polisi lolong blok G,ChIJO1m8kMi51C8RROnUZSgkInA,"39G2+4VQ, Jl. Ir. H. Juanda, Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","point_of_interest,establishment",0,0.0,-0.9246597999999998,100.3522255,"-0.9246598,100.3522255"
722,Poslantas Padang Teather,ChIJOyB3xz651C8RzqFVdYHz5J0,"Jl. Permindo No.20b, Kp. Jao, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","police,point_of_interest,establishment",0,0.0,-0.9489368999999999,100.3594281,"-0.9489369,100.3594281"
723,Detasemen Polisi Militer (Denpom) I/4 Padang,ChIJ36K0OE-51C8ROLTh1Uvg-9I,"Jl. Bundo Kanduang No.6, Belakang Tangsi, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","point_of_interest,establishment",6,4.0,-0.9541025,100.3588055,"-0.9541025,100.3588055"
724,Polres Sektor Lubuk Kilangan,ChIJkxlviOy51C8RRpi3gzCDW5I,"Jl. Raya Indarung-Rimbo Datar No.22, Bandar Buat, Kec. Lubuk Kilangan, Kota Padang, Sumatera Barat 25158, Indonesia","point_of_interest,establishment",47,4.2,-0.9523636999999998,100.4198628,"-0.9523637,100.4198628"
725,Police Station Nanggalo,ChIJ-ydR2L641C8Rx14fXD-RhWg,"Jl. Gajah Mada Dalam No.80, Kp. Olo, Kec. Nanggalo, Kota Padang, Sumatera Barat 25173, Indonesia","police,point_of_interest,establishment",7,4.3,-0.9069662,100.367457,"-0.9069662,100.367457"
726,Asrama Polisi Rimbo Kaluang,ChIJV16G6gy51C8RxD5U9ojpgCs,"blok f Jalan Raden Saleh No.mor 6, Rimbo Kaluang, Kec. Padang Bar., Kota Padang, Sumatera Barat, Indonesia","point_of_interest,establishment",13,4.6,-0.9255191,100.3548854,"-0.9255191,100.3548854"
727,Pos Polisi Olo Padang,ChIJrz9AJ0q51C8R9mmJfaGZ8CQ,"Olo, Padang Barat, Padang City, West Sumatra, Indonesia","point_of_interest,establishment",0,0.0,-0.9488086,100.3553218,"-0.9488086,100.3553218"
728,Asrama Polisi Lolong Blok H/4,ChIJSV0lcwy51C8RurI5gszvq3A,"39G3+99G, Flamboyan Baru, Padang Barat, Padang City, West Sumatra, Indonesia","point_of_interest,establishment",0,0.0,-0.9236451999999999,100.3536351,"-0.9236452,100.3536351"
729,asrama polisi alai padang D26,ChIJQRycXtm41C8RRvDtISOz9Us,"39G8+955, Unnamed Road, Alai Parak Kopi, Kec. Padang Utara, Kota Padang, Sumatera Barat 25173, Indonesia","point_of_interest,establishment",5,4.2,-0.9241149,100.3654818,"-0.9241149,100.3654818"
730,Polsek Batang Anai,ChIJ5UlXwtDc1C8RZEq_M8wHIVo,"7886+HR6, Jl. Raya Padang - Bukittinggi, Ps. Usang, Kec. Batang Anai, Kabupaten Padang Pariaman, Sumatera Barat 25586, Indonesia","police,point_of_interest,establishment",0,0.0,-0.7336003,100.3119896,"-0.7336003,100.3119896"
731,Detasemen A Brimob Sumatera Barat,ChIJA0juPSjB1C8RHhLbdQAQ4-w,"58C7+735, Padang Sarai, Koto Tangah, Padang City, West Sumatra 25586, Indonesia","police,point_of_interest,establishment",0,0.0,-0.8293522999999999,100.312748,"-0.8293523,100.312748"
