,name,place_id,formatted_address,types,user_ratings_total,rating,lat,long,latlong
89,Rumah Sakit Umum Daerah Bandung Kiwari - Kota Bandung,ChIJRZMqpQ_paC4RqbSvTPjNDQU,"Jl. Raya Kopo No.311, RT.03/RW.05, Situsaeur, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40233, Indonesia","hospital,health,point_of_interest,establishment",619,4.0,-6.9432643,107.5914246,"-6.9432643,107.5914246"
90,Rumah Sakit Di Bandung,ChIJncRyyhLlaC4RaOVGqMoqCNg,"4HCC+Q57, Setra Duta Raya, Ciwaruga, Kec. Cimahi Utara, Kabupaten Bandung Barat, Jawa Barat 40514, Indonesia","hospital,health,point_of_interest,establishment",1,1.0,-6.878088699999999,107.5704189,"-6.8780887,107.5704189"
91,Rumah Sakit Veteran,ChIJ5XeN2C3maC4R6zmzu6fdqaY,"Jalan Veteran No. 6, Kebon Pisang, Sumur Bandung, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,-6.9194264,107.6156944,"-6.9194264,107.6156944"
92,Rumah Sakit Angkatan Udara (RSAU) dr. M. Salamun,ChIJzajGNMLmaC4RDDtuCs_DLKI,"Jl. Ciumbuleuit No.203, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia","doctor,hospital,health,point_of_interest,establishment",2022,4.4,-6.8641692,107.604702,"-6.8641692,107.604702"
93,Rumah Sakit Ibu dan Anak Al Islam,ChIJNb2mzcbnaC4RdFFxWOW-b8g,"Jl. Awi Bitung No.29-31, Cicadas, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40121, Indonesia","hospital,health,point_of_interest,establishment",252,3.6,-6.9091979,107.6388016,"-6.9091979,107.6388016"
94,Halmahera Siaga Hospital,ChIJJXpkAUrmaC4R_lugSa7p93A,"LLRE Martadinata St No.28, Citarum, Bandung Wetan, Bandung City, West Java 40115, Indonesia","hospital,health,point_of_interest,establishment",254,4.1,-6.9067647,107.6157429,"-6.9067647,107.6157429"
95,East Wing RS Santosa Bandung,ChIJSYe2VDzmaC4R-iWHZiNsF4Q,"Jl. Kebon Jati No.32, Kb. Jeruk, Kec. Andir, Kota Bandung, Jawa Barat 40181, Indonesia","hospital,health,point_of_interest,establishment",2,5.0,-6.9154049,107.6008491,"-6.9154049,107.6008491"
96,Rumah sakit ujungberung,ChIJg9Yvi4zdaC4ROWRbZXY8IWE,"Jl. Rumah Sakit No.22, Pakemitan, Kec. Cinambo, Kota Bandung, Jawa Barat 40294, Indonesia","hospital,health,point_of_interest,establishment",31,1.8,-6.9157885,107.6990055,"-6.9157885,107.6990055"
97,Rumah Sakit Khusus Ginjal Ny. R.A. Habibie,ChIJsUMAwv_maC4RrUjDJPUCHdE,"Jl. Tubagus Ismail No.46, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Indonesia","hospital,health,point_of_interest,establishment",387,4.4,-6.885415399999999,107.6203514,"-6.8854154,107.6203514"
98,MEDICAL SCIENCE CENTER RSP UNPAD BANDUNG,ChIJnZgZZjbnaC4Rh3WwleXsAKw,"Gedung RSP UNPAD, Jl. Prof. Eyckman No.38, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia","hospital,health,point_of_interest,establishment",3,5.0,-6.8957296,107.5988751,"-6.8957296,107.5988751"
99,Rumah Sakit Kartini Bandung,ChIJ64eVP6XnaC4R1qEbO2TOwGM,"Jl. Pahlawan No.48, Neglasari, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40124, Indonesia","hospital,doctor,health,point_of_interest,establishment",113,3.7,-6.897315000000001,107.6345952,"-6.897315,107.6345952"
100,Santosa Hospital Bandung Kopo,ChIJ5wY_MEECaS4RfrATTWCaZFs,"Jl. Raya Kopo No.461-463, Cirangrang, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40227, Indonesia","hospital,health,point_of_interest,establishment",989,3.3,-6.9528156,107.586673,"-6.9528156,107.586673"
101,rumah sakit cijerah medika,ChIJV7lvlAnlaC4RAIjiEESeMc0,"Jl. Raya Cijerah No.41, Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40213, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-6.9186215,107.5705025,"-6.9186215,107.5705025"
102,Hermina Arcamanik Hospital,ChIJZVNx4EbdaC4RmQ_3dXVtsus,"Jl. A.H. Nasution No.50, Antapani Wetan, Kec. Antapani, Kota Bandung, Jawa Barat 40291, Indonesia","hospital,health,point_of_interest,establishment",3639,4.4,-6.904909,107.666749,"-6.904909,107.666749"
103,dr. Riadi di Melinda Hospital,ChIJ1Y-baUDmaC4RjomNOOok4Os,"Jl. Pajajaran No.46, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-6.906572,107.59979,"-6.906572,107.59979"
104,Rumah Sakit Sari Nengsih,ChIJByzzHkrmaC4RNBDZLQ5jOuk,"3JV8+C8P, LLRE Martadinata St, Citarum, Bandung Wetan, Bandung City, West Java 40115, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-6.9064103,107.6158421,"-6.9064103,107.6158421"
105,R.S Bungsu,ChIJ6-pgVn7naC4RGSp0h1yMzfE,"Jl. Naripan No.38, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia","hospital,health,point_of_interest,establishment",6,2.8,-6.9205812,107.6136795,"-6.9205812,107.6136795"
106,Mayapada Hospital Bandung (MHBD),ChIJWyUR1wzpaC4Ri6Re4Xaogek,"Jl. Terusan Buah Batu No.5, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40266, Indonesia","hospital,point_of_interest,health,establishment",339,4.8,-6.948580799999999,107.6347498,"-6.9485808,107.6347498"
107,Unit Gawat Darurat Rumah Sakit Bedah Halmahera Siaga,ChIJQyyCHUrmaC4RjSJYSxRaUko,"3JV8+87V, Citarum, Bandung Wetan, Bandung City, West Java 40115, Indonesia","hospital,point_of_interest,health,establishment",5,5.0,-6.9066353,107.6156595,"-6.9066353,107.6156595"
108,Rumah Sakit KCK Pindad,ChIJnffUpNfnaC4R7KoXgVpVsGk,"3JFJ+RG9, Jl. Gatot Subroto, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-6.925456,107.63135,"-6.925456,107.63135"
109,Rumah Sakit Dharmapoetra H,ChIJRdmXixjoaC4RifEFHLcPjbo,"Jalan Margahayu Raya Barat VIII No. 20, Sekejati, Buahbatu, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-6.94581,107.660286,"-6.94581,107.660286"
110,Rumah Sakit Bersalin Astanaanyar,ChIJvQrJWyjmaC4RozSgABQRtcI,"Jl. Astana Anyar No.224, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40242, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-6.925961,107.6117,"-6.925961,107.6117"
111,klinikk Anggrek RSHS Bandung,ChIJDUtfgjLmaC4Rm7dAPxfiEgk,"3JM9+2M3, Kebon Pisang, Sumurbandung, Bandung City, West Java 40112, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-6.917476499999999,107.6191593,"-6.9174765,107.6191593"
112,Klinik Sub Spesialis RS.Immanuel,ChIJ5_GniaLoaC4RmlfpKGQEHss,"Jl. Leuwi Panjang No.33, Situsaeur, Kec. Bojongloa Kidul, Kota Bandung, Jawa Barat 40234, Indonesia","hospital,point_of_interest,health,establishment",5,4.0,-6.9365903,107.5968827,"-6.9365903,107.5968827"
113,RSB Harapan Keluarga,ChIJA0imOLHpaC4ROtmruUVpLRs,"Jl. Pasir Salam No.6-8, Ancol, Kec. Regol, Kota Bandung, Jawa Barat 40254, Indonesia","hospital,point_of_interest,health,establishment",7,4.9,-6.9452772,107.6167616,"-6.9452772,107.6167616"
114,Rumah Sakit PTP VIII Yung Huhn,ChIJi4pq_lXmaC4RKKCNbf6m_R0,"Jl. Ir. H. Juanda No.107, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-6.8870764,107.6157185,"-6.8870764,107.6157185"
115,RSIA Tedja,ChIJqTRl6krmaC4RxG7JBBU-i5k,"LLRE Martadinata St No.97, Citarum, Bandung Wetan, Bandung City, West Java 40115, Indonesia","hospital,point_of_interest,health,establishment",1,5.0,-6.905516599999999,107.6200671,"-6.9055166,107.6200671"
116,Dr. H. A. Rotinsulu Lung Hospital,ChIJt4Dr0e_maC4RGBh7VAt45MM,"Jl. Bukit Jarian No.40, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia","hospital,point_of_interest,health,establishment",389,3.9,-6.877633899999999,107.6065216,"-6.8776339,107.6065216"
117,RSJP Paramarta – Rumah Sakit Khusus Jantung & Pembuluh Darah Paramarta Bandung,ChIJ44OAROXpaC4R8CYNnPLGUWs,"Jl. Soekarno Hatta No.581, Binong, Kec. Batununggal, Kota Bandung, Jawa Barat 40266, Indonesia","hospital,point_of_interest,health,establishment",77,4.7,-6.945653099999999,107.6405235,"-6.9456531,107.6405235"
118,Rumah Sakit Mata,ChIJmWFGlvHnaC4RdmCNsv54v-w,"4J33+CV4, Tamansari, Bandung Wetan, Bandung City, West Java 40116, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-6.8964823,107.6047023,"-6.8964823,107.6047023"
119,Caringin,ChIJ67iOZzrmaC4RNEKA7WZ7xOk,"Babakanciamis, Sumurbandung, Bandung City, West Java 40117, Indonesia","hospital,point_of_interest,health,establishment",1,5.0,-6.9148644,107.6082421,"-6.9148644,107.6082421"
120,RSMC,ChIJaxnSxzjmaC4RCLcGXQHXTxo,"Jl. Cicendo No.33, Babakan Ciamis, Kec. Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia","hospital,point_of_interest,health,establishment",1,5.0,-6.910589499999999,107.6042602,"-6.9105895,107.6042602"
121,Rumah Sakit Jantung,ChIJuUkP1Cp5Ny4R4cmRwH8aIUk,"Jl. Tubagus Ismail VII No.21, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Indonesia","hospital,point_of_interest,health,establishment",40,5.0,-6.8827803,107.6191738,"-6.8827803,107.6191738"
122,Instalasi Radiologi RSKIA Kota Bandung,ChIJFSHazZ_oaC4RyTIa0lB67o0,"Jl. Astana Anyar No.156, Karanganyar, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-6.9293288,107.6004712,"-6.9293288,107.6004712"
123,Pusat Medik RS. Immanuel,ChIJP8dsP6LoaC4RsO8Zso4nID0,"Jl. Raya Kopo No.161, Situsaeur, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40232, Indonesia","hospital,point_of_interest,health,establishment",44,3.9,-6.935912,107.5959899,"-6.935912,107.5959899"
124,Rumah Sakit Bersalin Emma Poeradiredja,ChIJyyaXNjHmaC4R0GV5S_kpFbU,"Jl. Sumatera No.46 - 48, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-6.912986,107.613875,"-6.912986,107.613875"
125,RS PTP VIII Yung Huhn,ChIJ67iOZzrmaC4RrzhVbEiSPTY,"3JP5+375, Jl. Pangkalan AU Sulaiman, Babakan Ciamis, Sumur Bandung, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia","hospital,point_of_interest,health,establishment",0,0.0,-6.9148644,107.6082421,"-6.9148644,107.6082421"
126,Rencana Pembangunan RSKIA Kota Bandung,ChIJlbwL8rvoaC4RyPnftKGlNSo,"Jl. Raya Kopo No.311, Kopo, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40233, Indonesia","hospital,point_of_interest,health,establishment",5,4.6,-6.94339,107.5914505,"-6.94339,107.5914505"
127,Rumah Teduh Bandung,ChIJ5-hlIvLnaC4RPZBKNC96hyY,"4H4W+PVJ, Pasteur, Sukajadi, Bandung City, West Java 40161, Indonesia","hospital,point_of_interest,health,establishment",18,4.4,-6.89317,107.5971351,"-6.89317,107.5971351"
128,Dept. Ilmu Penyakit Dalam RSHS,ChIJN9y_r0LmaC4RdbIhaaadr4I,"Jl. Pasteur No.38, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia","hospital,point_of_interest,health,establishment",2,3.0,-6.8983159,107.5984984,"-6.8983159,107.5984984"
129,Cicendo Eye Hospital,ChIJhV4z2jjmaC4RjOUUyBuLlxA,"Jl. Cicendo No.4, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia","hospital,point_of_interest,health,establishment",987,4.0,-6.910090500000001,107.6047604,"-6.9100905,107.6047604"
130,IGD RS ADVENT,ChIJCbndIHznaC4R1tQ-kuTR06U,"4J53+783, Jl. Sampurna, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia","hospital,point_of_interest,health,establishment",3,3.7,-6.891857799999999,107.6033004,"-6.8918578,107.6033004"
131,CMI HOSPITAL BANDUNG,ChIJiwkx4A3naC4RrAFv2Q3L2N8,"Jl. Tubagus Ismail VII No.21, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Indonesia","hospital,point_of_interest,health,establishment",19,5.0,-6.8827803,107.6191738,"-6.8827803,107.6191738"
132,"Dr Achmad Suardi, SP.Og, K-Onk",ChIJLUI0ql7maC4REM52pVXJB_k,"RS ADVENT, Jl. Cihampelas No.161, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia","hospital,health,point_of_interest,establishment",3,3.7,-6.891981,107.6031991,"-6.891981,107.6031991"
133,RS Wulandari,ChIJl072Q2jmaC4RBTaXGEyUl3w,"Jalan Jendral Gatot Subroto No. 31, Sukabungah, Sukajadi, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat 40523, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,-6.8994528,107.5959488,"-6.8994528,107.5959488"
134,RS Awal Bros Batam,ChIJQ3EhBGeJ2TERMbGOWg5ZJ2g,"Jl. Gajah Mada No.Kav. 1, Baloi Indah, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29422, Indonesia","hospital,dentist,health,point_of_interest,establishment",2377,4.4,1.1236007,104.0165679,"1.1236007,104.0165679"
135,Budi Kemuliaan Hospital,ChIJj2PgjI-J2TER1sQEr0Up_vc,"Jl. Budi Kemuliaan No.1, Kp. Seraya, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29483, Indonesia","hospital,health,point_of_interest,establishment",204,3.7,1.1477964,104.0188116,"1.1477964,104.0188116"
136,Harapan Bunda Hospital,ChIJU4XNeoWJ2TERZIwFpCDXI14,"Jalan Seraya No.1, Kp. Seraya, Kec. Batu Ampar, Kota Batam, Kepulauan Riau 29432, Indonesia","hospital,health,point_of_interest,establishment",232,3.2,1.1477646,104.0162246,"1.1477646,104.0162246"
137,Batam Regional Public Hospital,ChIJ37XMmRSN2TERI7glLYb3amo,"Jl. Letjend Suprapto No.1-9, Bukit Tempayan, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29425, Indonesia","hospital,doctor,health,point_of_interest,establishment",75,3.7,1.0505504,103.9678105,"1.0505504,103.9678105"
138,RS Elisabeth Batam Kota,ChIJeVjiXraI2TERmeYiutjYvT8,"Jl. Raja Alikelana, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau, Indonesia","hospital,health,point_of_interest,establishment",413,3.8,1.1071979,104.0798529,"1.1071979,104.0798529"
139,Keluarga Husada Hospital,ChIJQ4A17CeG2TERz00X46yQlgQ,"Komplek rukomas Odessa, Jl. Tengku Sulung, Belian, Batam Kota, Batam City, Riau Islands 29465, Indonesia","hospital,doctor,health,point_of_interest,establishment",818,4.6,1.1281658,104.1015721,"1.1281658,104.1015721"
140,Rumah Sakit BP Batam,ChIJczuCNTuL2TERuLwf-btecV0,"Jalan Dr. Cipto Mangunkusumo No.1, Tj. Pinggir, Kec. Sekupang, Kota Batam, Kepulauan Riau, Indonesia","hospital,health,point_of_interest,establishment",8,4.1,1.1299887,103.9320266,"1.1299887,103.9320266"
141,RS Awal Bros Botania Batam,ChIJ_Se74BCJ2TERLri0a0rh-s4,"Jl. Raja Alikelana Blok A No.8, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia","hospital,health,point_of_interest,establishment",31,4.7,1.1069458,104.0902102,"1.1069458,104.0902102"
142,RS. Santa Elisabeth Baloi Batam,ChIJUROv1X2J2TER2Gap3WkM3mw,"Jl. Anggrek, Lubuk Baja Kota, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia","hospital,health,point_of_interest,establishment",232,3.6,1.1357372,104.0152723,"1.1357372,104.0152723"
143,Rumah Sakit Otorita Batam,ChIJG9O82hGL2TERl5fURWVWuwk,"Jl. Dr. Ciptomangunkusumo No.1, Tj. Pinggir, Kec. Sekupang, Kota Batam, Kepulauan Riau, Indonesia","hospital,health,point_of_interest,establishment",276,4.2,1.1298738,103.9315451,"1.1298738,103.9315451"
144,RS.,ChIJ7ZtjS4WJ2TERQHAdD58yH9U,"42W9+VFH, Kampung Pelita, Lubuk Baja, Batam City, Riau Islands 29444, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,1.1471823,104.0187206,"1.1471823,104.0187206"
145,Rumah Sakit Bhayangkara Batam,ChIJaxb1dcmH2TER9oH6H0oCe9c,"Jl. Dang Merdu No.KM. 2, Batu Besar, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29465, Indonesia","hospital,doctor,health,point_of_interest,establishment",57,4.1,1.1438439,104.1204548,"1.1438439,104.1204548"
146,Rumah Sakit Santa Elisabet,ChIJ_yVCF-iJ2TERS1wK34sc8fA,"434H+WW4, Jl. Raja Alikelana, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau, Indonesia","hospital,health,point_of_interest,establishment",4,4.0,1.1072589,104.0798314,"1.1072589,104.0798314"
147,Graha Hermine Hospital,ChIJA6Ng55eN2TER-xfEFRJh_6U,"Komp. Ruko Asih Raya, Blok B Jl. Letjend Suprapto No.6 - 15, Buliang, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29424, Indonesia","hospital,health,point_of_interest,establishment",225,3.4,1.0455771,103.9734341,"1.0455771,103.9734341"
148,Rumah Sakit St. Elisabeth Sei Lekop,ChIJf5EsYpyS2TERF4PQV8A3Wk4,"Jl. Utama Sei Binti, Sungai Lekop, Kec. Sagulung, Kota Batam, Kepulauan Riau 29432, Indonesia","hospital,health,point_of_interest,establishment",23,3.9,1.0236441,103.946014,"1.0236441,103.946014"
149,RS Camatha Sahidya,ChIJB9upB5KO2TER_2c7GlsPcIs,"Jalan Jendral Ahmad Yani No. 8 Kelurahan Muka Kuning, Kecamatan Sei Beduk, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29433, Indonesia","hospital,doctor,health,point_of_interest,establishment",186,4.0,1.0737913,104.0251926,"1.0737913,104.0251926"
150,RS. Budi Rosari,ChIJ3_A9HsCJ2TER7bhuIUnziWI,"Mahkota, Blk. A Jl. Golden Prawn No.1, Bengkong Laut, Kec. Bengkong, Kota Batam, Kepulauan Riau 29458, Indonesia","hospital,health,point_of_interest,establishment",24,2.8,1.1582237,104.0305499,"1.1582237,104.0305499"
151,Rumah Sakit Budi Kemuliaan Batam,ChIJuf___7-O2TERwlhqtC0a6RM,"Jl. Budi Kemuliaan No.1, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29444, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,1.0828279,104.030453,"1.0828279,104.030453"
152,Rs. Jasmine Batam,ChIJCbR_RTeJ2TER9sjDr9JUt5o,"438W+49X, no.5_11, Jl. Raja M. Saleh komplek duta raya, Belian, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29433, Indonesia","hospital,health,point_of_interest,establishment",20,4.8,1.1151554,104.0964756,"1.1151554,104.0964756"
153,RS Hj.Bunda Halimah,ChIJZ8vvGNmJ2TERhthEtCXDzd0,"Jl.Uniba no.A09, Kawasan Uniba Batam Center, Belian, Batam Kota, Batam City, Riau Islands 29433, Indonesia","hospital,health,point_of_interest,establishment",131,3.6,1.1069272,104.083128,"1.1069272,104.083128"
154,Medika Griya Batam,ChIJWd6Kez2J2TERw9lEqaTrYbk,"Komplek Mega Indah Blok A 3-4 & B 1-4, Jl. Laksamana Bintan, Sungai Panas, Kota Batam, Kepulauan Riau 29444, Indonesia","hospital,health,point_of_interest,establishment",90,3.7,1.1286435,104.0310962,"1.1286435,104.0310962"
155,RSUD Embung Fatimah,ChIJh-4P9KON2TERMKHThQXtRA8,"Blk. D1, Jalan Letjen R. Suprapto No.9, Bukit Tempayan, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29425, Indonesia","hospital,health,point_of_interest,establishment",170,2.9,1.050374,103.9676461,"1.050374,103.9676461"
156,Rumah Sakit Otorita Batam Klinik Baloi,ChIJ4UQ5UHqJ2TERuQQfBfAyMBU,"Jl. Bunga Raya No.1, Baloi Indah, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia","hospital,health,point_of_interest,establishment",11,4.0,1.1320886,104.0164535,"1.1320886,104.0164535"
157,Rumah Sakit Casa Medical Centre,ChIJuf___7-O2TERQrjXJy7swxc,"Jl. Jend. A. Yani No.8, Kabil, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29444, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,1.0828279,104.030453,"1.0828279,104.030453"
158,Women & Children's Hospital Aini Pearls,ChIJcVkQqpWN2TERfTocLxAzd3A,"Jalan Batu Aji 2 Blok A No.1, Buliang, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29432, Indonesia","hospital,health,point_of_interest,establishment",134,3.8,1.0521388,103.9777251,"1.0521388,103.9777251"
159,Rumah Sakit Soedarsono Darmosoewito,ChIJbWRPdl6G2TER3CqdTCbNt5g,"Jalan Hang Kasturi II KM 4.5 Kabil, Batu Besar, Kecamatan Nongsa, Kota Batam, Kepulauan Riau 29467, Indonesia","hospital,doctor,health,point_of_interest,establishment",47,3.5,1.1204674,104.1407638,"1.1204674,104.1407638"
160,rumah sakit sejahtera mandiri,ChIJW85PtwyJ2TERZJ8CA-sDhQc,"42MJ+7F2, Panas River, Batam Kota, Batam City, Riau Islands 29444, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,1.1331298,104.0311303,"1.1331298,104.0311303"
161,Unit Gawat Darurat dan Ambulans Rumah Sakit Awal Bros Batam,ChIJLxZ0XWaJ2TERXRNoxBdKsy8,"Baloi Indah, Lubuk Baja, Batam City, Riau Islands 29444, Indonesia","hospital,health,point_of_interest,establishment",4,5.0,1.1232589,104.0160578,"1.1232589,104.0160578"
162,RSIA KASIH SAYANG IBU,ChIJ4cHhNROJ2TERIazkhTj6LZA,"Jl. Raja H. Fisabilillah, Taman Baloi, Kec. Batam Kota, Kota Batam, Kepulauan Riau 29444, Indonesia","hospital,health,point_of_interest,establishment",71,3.4,1.1256313,104.0309267,"1.1256313,104.0309267"
163,ECO GREEN REGIONAL PUBLIC HOSPITAL - Batam - Riau Islands,ChIJRVZEh_-T2TERiwLpvpHxnTg,"2WCW+H23, Lekop River, Street, Batam City, Riau Islands 29439, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,1.0213777,103.9450368,"1.0213777,103.9450368"
164,Mushala Rs Budi Kemuliaan,ChIJMeH2_o-J2TERCjx14sI5C2U,"42X9+8C5, Kampung Pelita, Lubuk Baja, Batam City, Riau Islands 29444, Indonesia","hospital,health,point_of_interest,establishment",4,4.8,1.1482636,104.0186111,"1.1482636,104.0186111"
165,RSIA Frisdhy Angel,ChIJnwDACoKJ2TER6EF73OHOWcI,"Jl. Raden Patah No.1-3, Lubuk Baja Kota, Kec. Lubuk Baja, Kota Batam, Kepulauan Riau 29444, Indonesia","hospital,health,point_of_interest,establishment",52,3.9,1.1371669,104.0159503,"1.1371669,104.0159503"
166,Adhitiya Nisa Karya. PT,ChIJratXAQOJ2TERmeRp0alU6d0,"43J2+G5W, Teluk Tering, Batam Kota, Batam City, Riau Islands 29444, Indonesia","hospital,health,point_of_interest,establishment",1,4.0,1.1313556,104.0504632,"1.1313556,104.0504632"
167,Rumah Sakit Ibu dan Anak Nuruddiniyah,ChIJt-ZPqGCO2TER3GL9FTF7nt8,"326J+248, Jl. Raya, Sei Panas, Nongsa, Batam City, Riau Islands 29444, Indonesia","hospital,health,point_of_interest,establishment",0,0.0,1.060042,104.030319,"1.060042,104.030319"
168,RS. Charis Medika batu aji,ChIJR3rVCuyN2TERJCQzjZ60xrc,"Komplek Muka Kuning Paradise Blok D 1-9, Jl. Letjen R. Suprapto No.9, Bukit Tempayan, Kec. Batu Aji, Kota Batam, Kepulauan Riau 29425, Indonesia","hospital,health,point_of_interest,establishment",23,3.9,1.0573184,103.9643434,"1.0573184,103.9643434"
169,Batam Medical Centre,ChIJSSsYeIKJ2TERDt_ufni9ktU,"Komplek Libra Centre Blok A/C No. 7-9, Jl. Raden Patah, Lubuk Baja Kota, Lubuk Baja, Batam City, Riau Islands 29443, Indonesia","hospital,doctor,health,point_of_interest,establishment",64,4.4,1.1388776,104.0153765,"1.1388776,104.0153765"
170,Rumah Sakit Bersalin Yayasan Asih Batam,ChIJd4R0c5aL2TERJ_5PAfY7-pc,"Komplek Tiban Blok AA No. 6, JL Gajah Madas, Tanjung Uma, Sekupang, Tiban Indah, Kec. Sekupang, Kota Batam, Kepulauan Riau, Indonesia","hospital,health,point_of_interest,establishment",1,5.0,1.1176267,103.9772151,"1.1176267,103.9772151"
