,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review
106,ChIJ28dn2hdH0i0RMJGidoQ8ilw,Mamasan Bali,Eve’s Daughter,4,Good food great service and wonderful interiors. The lamb and duck were really good and samosa chaat was sublime. The dumplings were not so good the filling was tasty but the dumpling 🥟 itself tore easily and stuck to the small ceramic cups and was basically soggy due to the melted aspic leaking (it’s the wrapper that was a fail). Have had many dumplings and this was not as good as it could have been. However overall experience was really good. I would come back :-)
107,ChIJ28dn2hdH0i0RMJGidoQ8ilw,Mamasan Bali,Fiona Coles,5,"Always top quality food and service. Loved the pork and squid salad and the snapper yellow curry with pilaf rice and cashews was just delicious. Could have a few more wines available by the glass, didn't ruin experience though, it was lovely. Excellent service from moment we arrived to the door man arranging our taxi as we left."
108,ChIJ28dn2hdH0i0RMJGidoQ8ilw,Mamasan Bali,Irwan Mursalim,4,"Good place to dine in. Their menu is mixed of Thai, Vietnamese and Chinese. Tasty and good in personal size portion.

The place has dark, rustic Asian bar vibe. It may not be suitable for family with kids but perfect for friends to hang out. Book seats ahead as it might get crowded and full seated in busy hours."
109,ChIJ28dn2hdH0i0RMJGidoQ8ilw,Mamasan Bali,Stephen Spencer,5,"An absolute stand out restaurant and easily the best meal we had in Seminyak.
Nothing was too much trouble here.
Despite failing to secure a booking we turned up at the door, and after promising to leave before the next sitting were quickly seated and served.
A request for gluten-free dishes produced a stand alone menu, staff had great tips, the food came out fast, and the dishes were wonderful.
The restaurant is in a great spot, just at the top of the main tourist area, so, easily reached by cab or walking, and inside is a big, loud, open space full of very happy people and huge numbers of staff.
Everyone was catered for – the older couple at the table on one side, and the big family with kids on the other were all having a great time.
A must visit on any trip to Bali."
110,ChIJ28dn2hdH0i0RMJGidoQ8ilw,Mamasan Bali,Richard Sundji,5,"The food was absolutely amazing, great flavour and well presented. Cocktails were equally amazing.. the staff were extremely friendly and efficient. We had a great time and look forward to returning on our next trip to Bali. This place is a must visit"
111,ChIJ_9jHzR5d0i0Rkm0FXWXqIMY,Pala Restaurant & Rooftop Bar,Nicole Louie,5,"Came here for Sunday brunch with friends and family. It was AMAZING! There were so many different cuisines available, great bbq seafood, a dessert bar. This was the most incredible and indulgent buffet I’ve ever been to"
112,ChIJ_9jHzR5d0i0Rkm0FXWXqIMY,Pala Restaurant & Rooftop Bar,Jacqui Windebank,5,"I don’t have enough good things to say about the Sunday brunch at Pala restaurant @kempinskibali

Living in Singapore we have been spoilt by many an amazing Sunday buffet champagne brunch. This goes above and beyond anything I have ever been to before!

The number of sections is extensive from French which is the main base to Italian, Mexican, Middle Eastern, Japanese and more. @jeanyvesleuranguer and his talented team put together an incredible selection of quality food.

I am more of a savoury person and usually don’t eat desserts at the brunches. Let me tell you today I had two plates and still didn’t get to try everything I wanted to. Chef Damien Piscionerie has put together a dessert selection that has to be seen to be believed. The food was beautiful and ridiculously delicious. The ice-cream selection alone was a dessert bar of it’s own and then add areas for tarts, pastries, a live crepe Suzette station and French patisserie. It was insanely good.

The Kempinski is a stunning hotel and Pala is right in the middle of the beautiful pools. The service was great and I loved the selection of aperol spritz included in the alcohol package. If I had one suggestion, it would be to include an upgrade option to champagne for those who prefer that to Prosecco. It was otherwise perfection!

Oh and they allow all brunch guests to use the pool facilities for the day as well. What is not to love!"
113,ChIJ_9jHzR5d0i0Rkm0FXWXqIMY,Pala Restaurant & Rooftop Bar,Nutharin Phusitphoykai,5,"We had a dinner at Pala Rooftop bar. It was awesome. Nice view, great service, excellent food and awesome drinks.

Many choices of cocktails and mocktails. I really likes Bali tropical mocktail. Tasty and refreshing.

Food are both Indonesian and Indian. Chefs are great. We love all the dishes we order.

It was a full moon night when we were there. Amazing big moon in the sky.

We can come back here again.
………….

We also have breakfast here during our stay in Apurva Kempinski hotel.

The breakfast time is 6:30am to 10:30am.
There are many selections such as Western, Japanese, Indonesian, Chinese food.

Staff are very helpful and friendly. There are many tables both indoor and outdoor.

Food is good."
114,ChIJ_9jHzR5d0i0Rkm0FXWXqIMY,Pala Restaurant & Rooftop Bar,Daria Smirnova,5,"The beat brunch I’ve had in Bali… amazing food, salted salmon (which is difficult to find in Bali, everyone does smoked only), bakery, desserts, coffee, lobsters, seafood, well everything was perfect"
115,ChIJ_9jHzR5d0i0Rkm0FXWXqIMY,Pala Restaurant & Rooftop Bar,Jeje R.,3,"I recently had the opportunity to dine at Pala Restaurant for a Christmas eve dinner buffet and while the price was on the higher side, the staff were all very friendly and welcoming. The dessert selection was excellent, with a wide variety of tasty options to choose from. While the main course offerings were not as varied as I would have liked, the Ayam Betutu was unfortunately a bit dry. However, the staff were very attentive and made sure to check in on us throughout the meal to ensure we had everything we needed. All in all, it was an okay dining experience despite some minor shortcomings."
116,ChIJNz1dVBdH0i0Rpn8u0cr9drY,Cafe Bali,Azimeer Manaf,4,"Very charming cafe / restaurant at the heart of trendy Seminyak. Beautiful ID that infuse the local Bali elements but yet chic with modern touches.

Wide variety of menu incorporating both international and local dishes. They also have interesting daily specials which i think are quite reasonably priced. Service is fast and portions are quite big. Taste wise is definitely catered for the international tourists, as they lack the local punches, quite mild and palatable for western tourists.

4 stars mainly for the deco and friendly service."
117,ChIJNz1dVBdH0i0Rpn8u0cr9drY,Cafe Bali,Ross McLean,5,"One of my regular Seminyak eating spots. It has a super chill but nice atmosphere and are consistently good! Always good for brunch/coffee, or a cheeky cocktail with a great offering for dinner. They offer Gluten Free bread which is a rarity in Bali, and have all around great service and nice staff."
118,ChIJNz1dVBdH0i0Rpn8u0cr9drY,Cafe Bali,Anton “Motsunabe”,5,"The taste of food was great! Very cozy place, and the price was reasonable. I had steak which was tender and juicy, my wife ordered ravioli which was tasted great. The only problem is there was no parking lot, so you have to park your vehicle at some other place. In my case, i parked it at seminyak village which is around 200 mtr from the restaurant."
119,ChIJNz1dVBdH0i0Rpn8u0cr9drY,Cafe Bali,Pia Moll McCarthy,5,"Beautiful restaurant in a colonial-style building which offers a lovely respite from the busy busy main street.
For such a wide offer on the menu the taste of everything we ordered was spot on! The midday menu is so cheap and filling, very recommendable.
The juice options are surprisingly creative and tasty!!
Service was sometimes a little unattentive, but then again it was pretty quiet."
120,ChIJNz1dVBdH0i0Rpn8u0cr9drY,Cafe Bali,Lauren,5,"We came for brunch. The breakfast menu is available all day :)! We ordered Sourdough Smoked Salmon Benedict & Pesto Eggs.
The Sourdough bread is reallly good. I am normally a smoked salmon person but I would have to say that the pesto eggs was my favourite. The pesto was perfect and added a very refreshing flavour.
Coffee was normal. Nothing special (we got flat white latte & piccolo)."
121,ChIJ0x7UGRRH0i0RKa1AnlBmNfQ,Sangsaka Restaurant,Danger N,4,"I guess you would consider this place “fancy” for Bali standards but the food was well worth it. We ordered the set menu.

Highlights:
Yellowfin tuna tart (pie tee)
Lamb croquette (add on)
Lobster dumpling with seafood bisque
Duck breast & red cabbage

Personally, the octopus dish was a bit too salty for my liking and the crab crumpet was bland.

Overall, good food and great service. We did not have to wait too long in between dishes and we were super full at the end.

Definitely worth  a visit if you wanted to treat yourself on holidays."
122,ChIJ0x7UGRRH0i0RKa1AnlBmNfQ,Sangsaka Restaurant,Mia Amalia,5,"Currently my favorite restaurant in Bali. It was so good that the 1st time we, me and my husband, knew this restaurant, we came 3 times in a week. The cocktails selection is a must try. Our favorite were Balinese Margarita and Sumatran Negroni. All the appetizers are so delicious, it is like a festive in your mouth. We have tried all of them and love all of them. 10 out of 10 star. And if you feel like you can have it all, try their tasting menu. Service was also top notch, when my daughter drop a bottle of water, the waiter came right away, I could see they don't just stand but really paid attention to the guest. One restaurant not be missed."
123,ChIJ0x7UGRRH0i0RKa1AnlBmNfQ,Sangsaka Restaurant,Thananuch Thepkanjana,5,"SUPER yummy contemporary Indonesia food. As others have mentioned, the presentation is absolutely stunning and flavours were delicious! Would definitely recommend this restaurant for friends and family. Specifically dishes that I really enjoyed include the steak, noodles and shrimp!"
124,ChIJ0x7UGRRH0i0RKa1AnlBmNfQ,Sangsaka Restaurant,Douglas Liu,5,"A really incredible meal that I enjoyed every minute of. Dishes were delicious, service was on point, good wine to go along with the meal. Really the only downside is that I stained my white shirt from gobbling up the dishes so quickly!"
125,ChIJ0x7UGRRH0i0RKa1AnlBmNfQ,Sangsaka Restaurant,Chao Shi,3,"Honest review:
Food is nicely presented but flavours are a bit confusing and some dishes need improvement. The sauces can be overpowering at times. I really hoped the food would represent the culture and tastes of Bali but a bit hit and miss.
Service: Attentive staff who seem eager to please and serve professionally.

3.5/5"
126,ChIJscGAa6JH0i0RAQWv3Vuav1Q,The bali kitchen warung seminyak,Amanda Nielson,5,I got the egg spinach bacon and toast. It was delicious. I also had the mango juice which was delicious and was very fresh and clean tasting. Not super sweet. The food was made fresh and they spoke English well. The owner greeted us and also offered to be our tour guide!
127,ChIJscGAa6JH0i0RAQWv3Vuav1Q,The bali kitchen warung seminyak,Matthew Lacey,5,"One of the best little warungs to eat at, we found ourselves eating here at least once per day. Decent sized menu with Indonesian & western foods. Everything we tried tasted great and very cheap. Staff are very friendly, decent atmosphere. Definitely recommend you give it a try.

Also known as bean box coffee shop, to help make it easier to find."
128,ChIJscGAa6JH0i0RAQWv3Vuav1Q,The bali kitchen warung seminyak,Tanya Ristoff,5,"Excellent food, excellent service, will return!
We had nasi goreng and a capcay chicken minus the chicken - both terrific."
129,ChIJscGAa6JH0i0RAQWv3Vuav1Q,The bali kitchen warung seminyak,Marlee Cram,5,Quiet and delicious homemade food. Loved the satay dish! Cheap and cheerful!
130,ChIJscGAa6JH0i0RAQWv3Vuav1Q,The bali kitchen warung seminyak,Ben Kingsbury,5,"Had a lovely fried rice here, as well as the Indonesian fried chicken. The menu is great value, and the lady is very friendly. Would highly recommend for a nice, good value meal."
131,ChIJp7V6o2FE0i0R0Vpk0XMjS4M,Cuca Restaurant,陈海珮,3,"I had a really really high expectation of Cuca after I have read so many good reviews on google and other social media, so I have booked this restaurant as my last dinner of my Bali trip with my friend hoping to end this trip with an awesome meal. However, both me and my friend felt quite upset and a bit down after the visit. The environment and the vibe is absolutely nice. The whole staff team is so friendly and helpful! Which, made us feel even more exciting to try the food. Turned out the food quite disappointed us. After reading others review and the owner’s reply, I totally agree that different people have different tastes and Cuca is very proud of their unique invention and concept, twisting the flavors. Therefore I’m here just to share my 2 cents worth opinion. Me and my friend we are considered as very open minded person towards any food and any taste, but at Cuca, we felt there was way too much fancy flavors and texture being put into one dish but they did not resonate with each other. The flavor of some ingredients is way too strong and over power everything. Especially the beef bone marrow.  The saltiness covered the sweet from the rice and the strong herbs used in the beef overpower it’s original taste. The famous pumpkin salad, each of component is really good. But the sweetness of granola adding up on the sweetness of pumpkin made us very confused and the texture of all food ingredients together does not match each other. It’s a really lovely space, we really hope the food can be adjusted and improved to really showcase what a Asian top 10 restaurant should be like."
132,ChIJp7V6o2FE0i0R0Vpk0XMjS4M,Cuca Restaurant,Nima,5,"Booked an anniversary dinner in our last night in Bali before our flight home and I gotta say - I went in with some skepticism, but came out absolutely blown away.

We arrived for our reservation and were greeted by super friendly staff who took our bags for us and walked us to the restaurant. The property looks like a nice resort rather than a restaurant. It appears many people also hit up Cuca for dinner before the airport as our bags were quickly taken for storage and a luggage chit was given to us.

We were then taken to our table at the food bar which was a super cool experience getting to see the kitchen work. The owner and head chef would pop in and out of the kitchen and was fully aware of what was going on at all tables.

We ordered a moongria and big apple cocktail to start and both were very good. We got the chefs tasting menu which was awesome. Each course was presented very nicely and was served with an explanation of what the dish is and how to best enjoy it. The head chef / owner made it a point to deliver one of the dishes to us and explain the origins. I was quite impressed with the passion he showed in describing the dish (even after probably doing it 100 times each night).

The food was incredible and the staff were also incredible. Since we were there on an anniversary dinner we even got a photo keepsake which was a very nice gesture.

Overall this is a great dining experience which in any other destination would be fine dining, but since it’s Bali it’s nice to get the fine dining experience but have a more relaxed atmosphere. The food quality is unmatched and the staff are passionate about what they do.

Highly recommend and will definitely be back if we go to Bali again."
